health_accrual_ratio_from_cashflow_ltm_history,-0.02962,0.02008,-0.0127
health_total_assets_ltm_history_offset,0,-1,-2,-3,-4,-5
health_total_assets_ltm_history,4934,1960.2,1886.29857,1244.60481,1087.04498,1015.88281
health_total_current_liab_ltm_history_offset,0,-1,-2,-3,-4,-5
health_total_current_liab_ltm_history,522,215.7,232.24267,170.05923,138.70522,130.7633
management_management_tenure,3.41667
management_board_tenure,1.08333
management_management_age
management_board_age
management_insider_buying_ratio,0.94576
management_total_shares_bought,4634082
management_total_shares_sold,19924973
management_total_employees,7000
management_ceo_compensation
management_ceo_salary_growth_1y
management_industry_analysis
management_ceo_salary_growth_annual
management_ceo_compensation_total
management_ceo_compensation_salary
management_ceo_compensation_salary_usd
management_ceo_compensation_total_usd
management_ceo_compensation_salary_history
management_ceo_salary_fraction
management_total_board_members_count,7
management_independent_board_members_count,5
management_independent_board_members_ratio,0.71429
misc_min_price,36.01
misc_max_price,46.63
misc_min_price_52w,35.54
misc_max_price_52w,121.31
misc_price_spread,0.5502
misc_is_volatile,1
misc_analyst_count,16
misc_is_fund,
misc_industry_analysis
misc_days_since_last_trade,0
misc_shares_outstanding_single_growth_1y,0.00488
misc_shares_outstanding_single_growth_5y,0.03087
misc_daily_return_standard_deviation_90d,0.04046
misc_daily_return_standard_deviation_1y,0.03418
past_revenue,1069.7
past_revenue_usd,1069.7
past_revenue_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_revenue_ltm_history,1069.7,737.7,625.97739,496.56205,399.47686,356.36083,278.90822,200.7086,137.34608,90.42791,62.90281
past_operating_revenue,1069.7
past_net_income,162.4
past_net_income_usd,162.4
past_net_income_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_net_income_ltm_history,162.4,201.6,147.44762,153.99278,102.52125,112.02776,63.78052,34.03184,25.80648,9.6861,6.06052
past_earnings_per_share,0.48705
past_earnings_per_share_ltm_history_offset,0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10
past_earnings_per_share_ltm_history,0.48791,0.60805,0.44756,0.4715,0.31511,0.34737,0.20241,0.11413,0.08817,0.03435,0.0243
past_earnings_per_share_1y,0.60805
past_earnings_per_share_3y,0.4715
past_earnings_per_share_5y,0.34737
